timestamp,bicycle,car,motorbike,bus,truck,person,bird,cat,dog,umbrella,suitcase,other
20240108_200010,0,0,0,0,0,0,0,0,0,0,0,0
20240108_201010,0,0,0,0,0,0,0,0,0,0,0,0
20240108_202010,0,0,0,0,0,0,0,0,0,0,0,1
20240108_203011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_204011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_205011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_210011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_211011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_212011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_213011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_214011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_215011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_220010,0,0,0,0,0,0,0,0,0,0,0,0
20240108_221010,0,0,0,0,0,0,0,0,0,0,0,0
20240108_222010,0,0,0,0,0,0,0,0,0,0,0,0
20240108_223010,0,0,0,0,0,0,0,0,0,0,0,0
20240108_224010,0,0,0,0,0,0,0,0,0,0,0,0
20240108_225011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_230011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_231011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_232011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_233011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_234011,0,0,0,0,0,0,0,0,0,0,0,0
20240108_235011,0,0,0,0,0,0,0,0,0,0,0,0
